connector,conectorChannel,stripNb,axis,pitch(mm),interpitch(mm),neighbours(:separated)
2,16,16,x,1,0.1,15:17,-113.875,2.55
2,17,17,x,1,0.1,16:18,-113.875,3.55
2,18,18,x,1,0.1,17:19,-113.875,4.55
2,19,19,x,1,0.1,18:20,-113.875,5.55
2,20,20,x,1,0.1,19:21,-113.875,6.55
2,21,21,x,1,0.1,20:22,-113.875,7.55
2,22,22,x,1,0.1,21:23,-113.875,8.55
2,23,23,x,1,0.1,22:24,-113.875,9.55
2,24,24,x,1,0.1,23:25,-113.875,10.55
2,25,25,x,1,0.1,24:26,-113.875,11.55
2,26,26,x,1,0.1,25:27,-113.875,12.55
2,27,27,x,1,0.1,26:28,-113.875,13.55
2,28,28,x,1,0.1,27:29,-113.875,14.55
2,29,29,x,1,0.1,28:30,-113.875,15.55
2,30,30,x,1,0.1,29:31,-113.875,16.55
2,31,31,x,1,0.1,30:32,-113.875,17.55
2,32,32,x,1,0.1,31:33,-113.875,18.55
2,33,33,x,1,0.1,32:34,-113.875,19.55
2,34,34,x,1,0.1,33:35,-113.875,20.55
2,35,35,x,1,0.1,34:36,-113.875,21.55
2,36,36,x,1,0.1,35:37,-113.875,22.55
2,37,37,x,1,0.1,36:38,-113.875,23.55
2,38,38,x,1,0.1,37:39,-113.875,24.55
2,39,39,x,1,0.1,38:40,-113.875,25.55
2,40,40,x,1,0.1,39:41,-113.875,26.55
2,41,41,x,1,0.1,40:42,-113.875,27.55
2,42,42,x,1,0.1,41:43,-113.875,28.55
2,43,43,x,1,0.1,42:44,-113.875,29.55
2,44,44,x,1,0.1,43:45,-113.875,30.55
2,45,45,x,1,0.1,44:46,-113.875,31.55
2,46,46,x,1,0.1,45:47,-113.875,32.55
2,47,47,x,1,0.1,46:48,-113.875,33.55
2,48,48,x,1,0.1,47:49,-113.875,34.55
2,49,49,x,1,0.1,48:50,-113.875,35.55
2,50,50,x,1,0.1,49:51,-113.875,36.55
2,51,51,x,1,0.1,50:52,-113.875,37.55
2,52,52,x,1,0.1,51:53,-113.875,38.55
2,53,53,x,1,0.1,52:54,-113.875,39.55
2,54,54,x,1,0.1,53:55,-113.875,40.55
2,55,55,x,1,0.1,54:56,-113.875,41.55
2,56,56,x,1,0.1,55:57,-113.875,42.55
2,57,57,x,1,0.1,56:58,-113.875,43.55
2,58,58,x,1,0.1,57:59,-113.875,44.55
2,59,59,x,1,0.1,58:60,-113.875,45.55
2,60,60,x,1,0.1,59:61,-113.875,46.55
2,61,61,x,1,0.1,60:62,-113.875,47.55
2,62,62,x,1,0.1,61:63,-113.875,48.55
2,63,63,x,1,0.1,62,-113.875,49.55
3,0,64,x,1,0.1,1,-113.875,50.55
3,1,65,x,1,0.1,0:2,-113.875,51.55
3,2,66,x,1,0.1,1:3,-113.875,52.55
3,3,67,x,1,0.1,2:4,-113.875,53.55
3,4,68,x,1,0.1,3:5,-113.875,54.55
3,5,69,x,1,0.1,4:6,-113.875,55.55
3,6,70,x,1,0.1,5:7,-113.875,56.55
3,7,71,x,1,0.1,6:8,-113.875,57.55
3,8,72,x,1,0.1,7:9,-113.875,58.55
3,9,73,x,1,0.1,8:10,-113.875,59.55
3,10,74,x,1,0.1,9:11,-113.875,60.55
3,11,75,x,1,0.1,10:12,-113.875,61.55
3,12,76,x,1,0.1,11:13,-113.875,62.55
3,13,77,x,1,0.1,12:14,-113.875,63.55
3,14,78,x,1,0.1,13:15,-113.875,64.55
3,15,79,x,1,0.1,14:16,-113.875,65.55
3,16,80,x,1,0.1,15:17,-113.875,66.55
3,17,81,x,1,0.1,16:18,-113.875,67.55
3,18,82,x,1,0.1,17:19,-113.875,68.55
3,19,83,x,1,0.1,18:20,-113.875,69.55
3,20,84,x,1,0.1,19:21,-113.875,70.55
3,21,85,x,1,0.1,20:22,-113.875,71.55
3,22,86,x,1,0.1,21:23,-113.875,72.55
3,23,87,x,1,0.1,22:24,-113.875,73.55
3,24,88,x,1,0.1,23:25,-113.875,74.55
3,25,89,x,1,0.1,24:26,-113.875,75.55
3,26,90,x,1,0.1,25:27,-113.875,76.55
3,27,91,x,1,0.1,26:28,-113.875,77.55
3,28,92,x,1,0.1,27:29,-113.875,78.55
3,29,93,x,1,0.1,28:30,-113.875,79.55
3,30,94,x,1,0.1,29:31,-113.875,80.55
3,31,95,x,1,0.1,30:32,-113.875,81.55
3,32,96,x,1,0.1,31:33,-113.875,82.55
3,33,97,x,1,0.1,32:34,-113.875,83.55
3,34,98,x,1,0.1,33:35,-113.875,84.55
3,35,99,x,1,0.1,34:36,-113.875,85.55
3,36,100,x,1,0.1,35:37,-113.875,86.55
3,37,101,x,1,0.1,36:38,-113.875,87.55
3,38,102,x,1,0.1,37:39,-113.875,88.55
3,39,103,x,1,0.1,38:40,-113.875,89.55
3,40,104,x,1,0.1,39:41,-113.875,90.55
3,41,105,x,1,0.1,40:42,-113.875,91.55
3,42,106,x,1,0.1,41:43,-113.875,92.55
3,43,107,x,1,0.1,42:44,-113.875,93.55
3,44,108,x,1,0.1,43:45,-113.875,94.55
3,45,109,x,1,0.1,44:46,-113.875,95.55
3,46,110,x,1,0.1,45:47,-113.875,96.55
3,47,111,x,1,0.1,46:48,-113.875,97.55
3,48,112,x,1,0.1,47:49,-113.875,98.55
3,49,113,x,1,0.1,48:50,-113.875,99.55
3,50,114,x,1,0.1,49:51,-113.875,100.55
3,51,115,x,1,0.1,50:52,-113.875,101.55
3,52,116,x,1,0.1,51:53,-113.875,102.55
3,53,117,x,1,0.1,52:54,-113.875,103.55
3,54,118,x,1,0.1,53:55,-113.875,104.55
3,55,119,x,1,0.1,54:56,-113.875,105.55
3,56,120,x,1,0.1,55:57,-113.875,106.55
3,57,121,x,1,0.1,56:58,-113.875,107.55
3,58,122,x,1,0.1,57:59,-113.875,108.55
3,59,123,x,1,0.1,58:60,-113.875,109.55
3,60,124,x,1,0.1,59:61,-113.875,110.55
3,61,125,x,1,0.1,60:62,-113.875,111.55
3,62,126,x,1,0.1,61:63,-113.875,112.55
3,63,127,x,1,0.1,62,-113.875,113.55
